Date,AIEQ,ASHR.L,BCHN.L,CORN,DBO,EDEN,EMXC,EWA,EWC,EWG,EWH,EWJ,EWQ,EWS,EWU,EWW,GLD,IDUP.L,IEMG,INDA,KSA,PSCC,SEMI.AS,SLV,SPY,TLT,USO,VDE,VDNR.L,VGK,VNQ,VPL,XMAF.L
2012-01-17,21.902437210083008,6.2466230392456055,40.0,39.25,25.673566818237305,22.380075454711914,42.75700759887695,12.53028678894043,20.542766571044922,14.81623649597168,10.551030158996582,29.552112579345703,13.946189880371094,13.640480995178223,19.213045120239258,41.242374420166016,160.5,13.600439071655273,35.379615783691406,23.19849395751953,20.759973526000977,8.712005615234375,5.195000171661377,29.190000534057617,101.90031433105469,85.3004379272461,310.32000732421875,68.81189727783203,42.30094909667969,27.076671600341797,34.81667709350586,33.714744567871094,6.877500057220459
2012-01-18,21.902437210083008,6.2466230392456055,40.0,38.63999938964844,25.673566818237305,22.380075454711914,42.75700759887695,12.753244400024414,20.7987060546875,15.168299674987793,10.722804069519043,29.907379150390625,14.270030975341797,13.828302383422852,19.498031616210938,42.69368362426758,161.60000610351562,13.660440444946289,35.379615783691406,23.19849395751953,20.759973526000977,8.831427574157715,5.195000171661377,29.649999618530273,103.02693176269531,84.26790618896484,310.6400146484375,69.9461441040039,42.30094909667969,27.658262252807617,35.05915451049805,34.16529846191406,6.93874979019165
2012-01-19,21.902437210083008,6.2466230392456055,40.0,39.2599983215332,25.638458251953125,22.380075454711914,42.75700759887695,12.730949401855469,20.919147491455078,15.3590087890625,10.97386360168457,30.133464813232422,14.551630020141602,13.910476684570312,19.664281845092773,43.0976448059082,161.22000122070312,13.713776588439941,35.379615783691406,23.19849395751953,20.759973526000977,8.814764976501465,5.195000171661377,29.739999771118164,103.57058715820312,83.10891723632812,309.5199890136719,70.20947265625,42.30094909667969,28.058916091918945,35.195194244384766,34.40789794921875,6.994999885559082
2012-01-20,21.902437210083008,6.2466230392456055,40.0,39.45000076293945,25.094266891479492,22.380075454711914,42.75700759887695,12.786688804626465,20.889034271240234,15.351667404174805,11.09939193725586,30.521028518676758,14.544591903686523,14.016124725341797,19.759279251098633,42.828338623046875,162.07000732421875,13.713776588439941,35.379615783691406,23.19849395751953,20.759973526000977,8.728668212890625,5.195000171661377,31.219999313354492,103.95658874511719,82.16765594482422,302.239990234375,70.14871978759766,42.30094909667969,28.091232299804688,35.414005279541016,34.747535705566406,6.958749771118164
2012-01-23,21.902437210083008,6.2466230392456055,40.0,39.81999969482422,25.436582565307617,22.380075454711914,42.75700759887695,12.831280708312988,21.257888793945312,15.483698844909668,11.15224552154541,30.650226593017578,14.699464797973633,14.110038757324219,19.889896392822266,42.731075286865234,163.16000366210938,13.8137788772583,35.379615783691406,23.19849395751953,20.759973526000977,8.739778518676758,5.195000171661377,31.389999389648438,103.68875885009766,81.64787292480469,307.1199951171875,70.7968521118164,42.30094909667969,28.29155731201172,35.58551788330078,34.86536407470703,6.988749980926514
2012-01-24,21.902437210083008,6.2466230392456055,40.0,40.36000061035156,25.313697814941406,22.380075454711914,42.75700759887695,12.730949401855469,20.97184181213379,15.447021484375,11.211706161499023,30.359542846679688,14.593868255615234,14.098297119140625,19.830522537231445,42.603912353515625,162.00999450683594,13.89378547668457,35.379615783691406,23.19849395751953,20.759973526000977,8.7814359664917,5.195000171661377,31.079999923706055,103.57058715820312,81.79541015625,304.79998779296875,70.58755493164062,42.30094909667969,28.117088317871094,35.85757827758789,34.636634826660156,7.113749980926514
2012-01-25,21.902437210083008,6.2466230392456055,40.0,40.66999816894531,25.45413589477539,22.380075454711914,42.75700759887695,13.05981159210205,21.3406925201416,15.645063400268555,11.264562606811523,30.74711799621582,14.776909828186035,14.391763687133789,19.9730167388916,43.36696243286133,166.4199981689453,13.847118377685547,35.379615783691406,23.19849395751953,20.759973526000977,8.870306015014648,5.195000171661377,32.369998931884766,104.43721008300781,81.59873962402344,306.79998779296875,71.53951263427734,42.30094909667969,28.394962310791016,36.31887435913086,35.191139221191406,7.052499771118164
2012-01-26,21.902437210083008,6.2466230392456055,40.0,40.65999984741211,25.51557731628418,22.380075454711914,42.75700759887695,13.098831176757812,21.220247268676758,15.76241683959961,11.264562606811523,30.68252944946289,14.81210708618164,14.356551170349121,20.068016052246094,43.38193130493164,167.27000427246094,14.093788146972656,35.379615783691406,23.19849395751953,20.759973526000977,8.898077964782715,5.195000171661377,32.43000030517578,103.90145111083984,82.68045806884766,306.9599914550781,70.39851379394531,42.30094909667969,28.478960037231445,36.57320022583008,35.149559020996094,7.348750114440918
2012-01-27,21.902437210083008,6.2466230392456055,40.0,41.06999969482422,25.445356369018555,22.438995361328125,42.75700759887695,13.154568672180176,21.272945404052734,15.89444351196289,11.310808181762695,30.844013214111328,14.790990829467773,14.57958984375,19.937395095825195,43.64376449584961,168.97000122070312,14.093788146972656,35.379615783691406,23.19849395751953,20.759973526000977,8.925849914550781,5.195000171661377,32.959999084472656,103.85419464111328,82.94033813476562,306.3999938964844,70.33776092529297,42.30094909667969,28.50481605529785,36.58501052856445,35.30897521972656,7.453750133514404
2012-01-30,21.902437210083008,6.2466230392456055,40.0,40.54999923706055,25.28736686706543,22.17807388305664,42.75700759887695,13.026369094848633,21.12991714477539,15.637730598449707,11.145639419555664,30.650226593017578,14.530508041381836,14.438724517822266,19.676156997680664,43.52405548095703,168.02999877929688,13.987119674682617,35.379615783691406,23.19849395751953,20.759973526000977,8.895299911499023,5.195000171661377,32.529998779296875,103.49967193603516,83.91670227050781,304.0799865722656,69.9461441040039,42.30094909667969,28.052467346191406,36.31296920776367,35.03865432739258,7.425000190734863
2012-01-31,21.902437210083008,6.2466230392456055,40.0,40.880001068115234,25.182039260864258,22.17807388305664,42.75700759887695,13.054240226745605,21.1600284576416,15.645063400268555,11.165458679199219,30.844013214111328,14.650190353393555,14.532630920410156,19.806772232055664,43.516578674316406,169.30999755859375,14.027119636535645,35.379615783691406,23.19849395751953,20.759973526000977,8.881415367126465,5.195000171661377,32.279998779296875,103.46025848388672,84.88599395751953,302.55999755859375,69.446533203125,42.30094909667969,28.233396530151367,36.49039840698242,35.184226989746094,7.522500038146973
2012-02-01,21.902437210083008,6.2466230392456055,40.0,41.0099983215332,24.936275482177734,23.00291633605957,42.75700759887695,13.18801498413086,21.34821891784668,16.026473999023438,11.238134384155273,31.037799835205078,14.924750328063965,14.696976661682129,20.13926124572754,44.3095588684082,169.55999755859375,14.207128524780273,35.379615783691406,23.19849395751953,20.759973526000977,9.011942863464355,5.195000171661377,32.77000045776367,104.36627197265625,83.91361999511719,299.0400085449219,69.80436706542969,42.30094909667969,28.821456909179688,36.85114288330078,35.41294479370117,7.697500228881836
2012-02-02,21.902437210083008,6.2466230392456055,40.0,41.33000183105469,24.76072883605957,23.00291633605957,42.75700759887695,13.193587303161621,21.423498153686523,16.158496856689453,11.238134384155273,31.134685516357422,14.988107681274414,14.720451354980469,20.16301155090332,44.58634948730469,171.0500030517578,14.240462303161621,35.379615783691406,23.19849395751953,20.759973526000977,9.095255851745605,5.195000171661377,33.36000061035156,104.53173065185547,83.87843322753906,297.0400085449219,70.20947265625,42.30094909667969,28.86669158935547,36.93395233154297,35.50999450683594,7.684999942779541
